id,acidity,aroma,body,flavor,aftertaste,balance,quality
1465,7.0,7.2,7.1,7.4,7.3,7.0,1
272,6.0,6.5,6.2,6.0,6.1,6.3,0
185,7.0,7.2,7.1,7.4,7.3,7.0,1
833,8.2,8.5,8.0,8.7,8.4,8.6,1
245,7.0,7.2,7.1,7.4,7.3,7.0,1
586,6.2,6.4,6.3,6.5,6.2,6.1,0
530,6.1,6.3,6.0,6.4,6.2,6.1,0
731,7.5,8.0,7.0,8.2,7.8,8.0,1
1449,7.9,8.1,7.8,8.3,8.0,8.2,1
813,8.2,8.5,8.0,8.7,8.4,8.6,1
835,7.0,7.2,7.1,7.4,7.3,7.0,1
1235,7.0,7.2,7.1,7.4,7.3,7.0,1
980,6.1,6.3,6.0,6.4,6.2,6.1,0
652,6.0,6.5,6.2,6.0,6.1,6.3,0
1652,6.0,6.5,6.2,6.0,6.1,6.3,0
1756,6.2,6.4,6.3,6.5,6.2,6.1,0
251,7.5,8.0,7.0,8.2,7.8,8.0,1
1028,5.5,5.8,5.6,5.9,5.7,5.6,0
1353,8.2,8.5,8.0,8.7,8.4,8.6,1
585,7.0,7.2,7.1,7.4,7.3,7.0,1
947,8.8,9.0,8.6,9.1,8.9,9.0,1
382,6.0,6.5,6.2,6.0,6.1,6.3,0
417,8.8,9.0,8.6,9.1,8.9,9.0,1
964,5.8,6.0,5.9,6.1,6.0,5.7,0
671,7.5,8.0,7.0,8.2,7.8,8.0,1
722,6.0,6.5,6.2,6.0,6.1,6.3,0
1274,5.8,6.0,5.9,6.1,6.0,5.7,0
620,6.1,6.3,6.0,6.4,6.2,6.1,0
556,6.2,6.4,6.3,6.5,6.2,6.1,0
1741,7.5,8.0,7.0,8.2,7.8,8.0,1
1205,7.0,7.2,7.1,7.4,7.3,7.0,1
1879,7.9,8.1,7.8,8.3,8.0,8.2,1
1138,5.5,5.8,5.6,5.9,5.7,5.6,0
183,8.2,8.5,8.0,8.7,8.4,8.6,1
171,7.5,8.0,7.0,8.2,7.8,8.0,1
293,8.2,8.5,8.0,8.7,8.4,8.6,1
1103,8.2,8.5,8.0,8.7,8.4,8.6,1
1810,6.1,6.3,6.0,6.4,6.2,6.1,0
301,7.5,8.0,7.0,8.2,7.8,8.0,1
1764,5.8,6.0,5.9,6.1,6.0,5.7,0
486,6.2,6.4,6.3,6.5,6.2,6.1,0
1559,7.9,8.1,7.8,8.3,8.0,8.2,1
758,5.5,5.8,5.6,5.9,5.7,5.6,0
1814,5.8,6.0,5.9,6.1,6.0,5.7,0
967,8.8,9.0,8.6,9.1,8.9,9.0,1
1079,7.9,8.1,7.8,8.3,8.0,8.2,1
1385,7.0,7.2,7.1,7.4,7.3,7.0,1
423,8.2,8.5,8.0,8.7,8.4,8.6,1
372,6.0,6.5,6.2,6.0,6.1,6.3,0
901,7.5,8.0,7.0,8.2,7.8,8.0,1
1555,7.0,7.2,7.1,7.4,7.3,7.0,1
721,7.5,8.0,7.0,8.2,7.8,8.0,1
1735,7.0,7.2,7.1,7.4,7.3,7.0,1
723,8.2,8.5,8.0,8.7,8.4,8.6,1
176,6.2,6.4,6.3,6.5,6.2,6.1,0
531,7.5,8.0,7.0,8.2,7.8,8.0,1
695,7.0,7.2,7.1,7.4,7.3,7.0,1
940,6.1,6.3,6.0,6.4,6.2,6.1,0
799,7.9,8.1,7.8,8.3,8.0,8.2,1
335,7.0,7.2,7.1,7.4,7.3,7.0,1
819,7.9,8.1,7.8,8.3,8.0,8.2,1
621,7.5,8.0,7.0,8.2,7.8,8.0,1
1234,5.8,6.0,5.9,6.1,6.0,5.7,0
965,7.0,7.2,7.1,7.4,7.3,7.0,1
1229,7.9,8.1,7.8,8.3,8.0,8.2,1
708,5.5,5.8,5.6,5.9,5.7,5.6,0
536,6.2,6.4,6.3,6.5,6.2,6.1,0
199,7.9,8.1,7.8,8.3,8.0,8.2,1
16,6.2,6.4,6.3,6.5,6.2,6.1,0
266,6.2,6.4,6.3,6.5,6.2,6.1,0
603,8.2,8.5,8.0,8.7,8.4,8.6,1
807,8.8,9.0,8.6,9.1,8.9,9.0,1
882,6.0,6.5,6.2,6.0,6.1,6.3,0
1476,6.2,6.4,6.3,6.5,6.2,6.1,0
811,7.5,8.0,7.0,8.2,7.8,8.0,1
1424,5.8,6.0,5.9,6.1,6.0,5.7,0
1027,8.8,9.0,8.6,9.1,8.9,9.0,1
1451,7.5,8.0,7.0,8.2,7.8,8.0,1
1369,7.9,8.1,7.8,8.3,8.0,8.2,1
1802,6.0,6.5,6.2,6.0,6.1,6.3,0
200,6.1,6.3,6.0,6.4,6.2,6.1,0
786,6.2,6.4,6.3,6.5,6.2,6.1,0
1640,6.1,6.3,6.0,6.4,6.2,6.1,0
651,7.5,8.0,7.0,8.2,7.8,8.0,1
1064,5.8,6.0,5.9,6.1,6.0,5.7,0
679,7.9,8.1,7.8,8.3,8.0,8.2,1
608,5.5,5.8,5.6,5.9,5.7,5.6,0
1221,7.5,8.0,7.0,8.2,7.8,8.0,1
756,6.2,6.4,6.3,6.5,6.2,6.1,0
1183,8.2,8.5,8.0,8.7,8.4,8.6,1
1658,5.5,5.8,5.6,5.9,5.7,5.6,0
480,6.1,6.3,6.0,6.4,6.2,6.1,0
1005,7.0,7.2,7.1,7.4,7.3,7.0,1
311,7.5,8.0,7.0,8.2,7.8,8.0,1
57,8.8,9.0,8.6,9.1,8.9,9.0,1
594,5.8,6.0,5.9,6.1,6.0,5.7,0
498,5.5,5.8,5.6,5.9,5.7,5.6,0
1215,7.0,7.2,7.1,7.4,7.3,7.0,1
842,6.0,6.5,6.2,6.0,6.1,6.3,0
1511,7.5,8.0,7.0,8.2,7.8,8.0,1
44,5.8,6.0,5.9,6.1,6.0,5.7,0
101,7.5,8.0,7.0,8.2,7.8,8.0,1
275,7.0,7.2,7.1,7.4,7.3,7.0,1
1315,7.0,7.2,7.1,7.4,7.3,7.0,1
354,5.8,6.0,5.9,6.1,6.0,5.7,0
102,6.0,6.5,6.2,6.0,6.1,6.3,0
1408,5.5,5.8,5.6,5.9,5.7,5.6,0
1325,7.0,7.2,7.1,7.4,7.3,7.0,1
1262,6.0,6.5,6.2,6.0,6.1,6.3,0
108,5.5,5.8,5.6,5.9,5.7,5.6,0
707,8.8,9.0,8.6,9.1,8.9,9.0,1
1861,7.5,8.0,7.0,8.2,7.8,8.0,1
874,5.8,6.0,5.9,6.1,6.0,5.7,0
1345,7.0,7.2,7.1,7.4,7.3,7.0,1
1097,8.8,9.0,8.6,9.1,8.9,9.0,1
549,7.9,8.1,7.8,8.3,8.0,8.2,1
788,5.5,5.8,5.6,5.9,5.7,5.6,0
427,8.8,9.0,8.6,9.1,8.9,9.0,1
1711,7.5,8.0,7.0,8.2,7.8,8.0,1
1224,5.8,6.0,5.9,6.1,6.0,5.7,0
129,7.9,8.1,7.8,8.3,8.0,8.2,1
545,7.0,7.2,7.1,7.4,7.3,7.0,1
528,5.5,5.8,5.6,5.9,5.7,5.6,0
1695,7.0,7.2,7.1,7.4,7.3,7.0,1
73,8.2,8.5,8.0,8.7,8.4,8.6,1
1332,6.0,6.5,6.2,6.0,6.1,6.3,0
1557,8.8,9.0,8.6,9.1,8.9,9.0,1
1818,5.5,5.8,5.6,5.9,5.7,5.6,0
1434,5.8,6.0,5.9,6.1,6.0,5.7,0
482,6.0,6.5,6.2,6.0,6.1,6.3,0
1469,7.9,8.1,7.8,8.3,8.0,8.2,1
994,5.8,6.0,5.9,6.1,6.0,5.7,0
507,8.8,9.0,8.6,9.1,8.9,9.0,1
915,7.0,7.2,7.1,7.4,7.3,7.0,1
1567,8.8,9.0,8.6,9.1,8.9,9.0,1
808,5.5,5.8,5.6,5.9,5.7,5.6,0
1526,6.2,6.4,6.3,6.5,6.2,6.1,0
1870,6.1,6.3,6.0,6.4,6.2,6.1,0
977,8.8,9.0,8.6,9.1,8.9,9.0,1
766,6.2,6.4,6.3,6.5,6.2,6.1,0
1549,7.9,8.1,7.8,8.3,8.0,8.2,1
1243,8.2,8.5,8.0,8.7,8.4,8.6,1
406,6.2,6.4,6.3,6.5,6.2,6.1,0
985,7.0,7.2,7.1,7.4,7.3,7.0,1
1075,7.0,7.2,7.1,7.4,7.3,7.0,1
310,6.1,6.3,6.0,6.4,6.2,6.1,0
227,8.8,9.0,8.6,9.1,8.9,9.0,1
1603,8.2,8.5,8.0,8.7,8.4,8.6,1
1666,6.2,6.4,6.3,6.5,6.2,6.1,0
1441,7.5,8.0,7.0,8.2,7.8,8.0,1
932,6.0,6.5,6.2,6.0,6.1,6.3,0
922,6.0,6.5,6.2,6.0,6.1,6.3,0
149,7.9,8.1,7.8,8.3,8.0,8.2,1
781,7.5,8.0,7.0,8.2,7.8,8.0,1
818,5.5,5.8,5.6,5.9,5.7,5.6,0
742,6.0,6.5,6.2,6.0,6.1,6.3,0
1624,5.8,6.0,5.9,6.1,6.0,5.7,0
746,6.2,6.4,6.3,6.5,6.2,6.1,0
1797,8.8,9.0,8.6,9.1,8.9,9.0,1
1752,6.0,6.5,6.2,6.0,6.1,6.3,0
1704,5.8,6.0,5.9,6.1,6.0,5.7,0
1259,7.9,8.1,7.8,8.3,8.0,8.2,1
1362,6.0,6.5,6.2,6.0,6.1,6.3,0
287,8.8,9.0,8.6,9.1,8.9,9.0,1
1513,8.2,8.5,8.0,8.7,8.4,8.6,1
1238,5.5,5.8,5.6,5.9,5.7,5.6,0
1305,7.0,7.2,7.1,7.4,7.3,7.0,1
1545,7.0,7.2,7.1,7.4,7.3,7.0,1
1498,5.5,5.8,5.6,5.9,5.7,5.6,0
1227,8.8,9.0,8.6,9.1,8.9,9.0,1
1158,5.5,5.8,5.6,5.9,5.7,5.6,0
1771,7.5,8.0,7.0,8.2,7.8,8.0,1
1287,8.8,9.0,8.6,9.1,8.9,9.0,1
1550,6.1,6.3,6.0,6.4,6.2,6.1,0
951,7.5,8.0,7.0,8.2,7.8,8.0,1
747,8.8,9.0,8.6,9.1,8.9,9.0,1
1638,5.5,5.8,5.6,5.9,5.7,5.6,0
734,5.8,6.0,5.9,6.1,6.0,5.7,0
1336,6.2,6.4,6.3,6.5,6.2,6.1,0
1454,5.8,6.0,5.9,6.1,6.0,5.7,0
494,5.8,6.0,5.9,6.1,6.0,5.7,0
1241,7.5,8.0,7.0,8.2,7.8,8.0,1
278,5.5,5.8,5.6,5.9,5.7,5.6,0
1737,8.8,9.0,8.6,9.1,8.9,9.0,1
359,7.9,8.1,7.8,8.3,8.0,8.2,1
1272,6.0,6.5,6.2,6.0,6.1,6.3,0
237,8.8,9.0,8.6,9.1,8.9,9.0,1
552,6.0,6.5,6.2,6.0,6.1,6.3,0
1757,8.8,9.0,8.6,9.1,8.9,9.0,1
800,6.1,6.3,6.0,6.4,6.2,6.1,0
209,7.9,8.1,7.8,8.3,8.0,8.2,1
1302,6.0,6.5,6.2,6.0,6.1,6.3,0
1471,7.5,8.0,7.0,8.2,7.8,8.0,1
59,7.9,8.1,7.8,8.3,8.0,8.2,1
1495,7.0,7.2,7.1,7.4,7.3,7.0,1
1488,5.5,5.8,5.6,5.9,5.7,5.6,0
364,5.8,6.0,5.9,6.1,6.0,5.7,0
979,7.9,8.1,7.8,8.3,8.0,8.2,1
599,7.9,8.1,7.8,8.3,8.0,8.2,1
1054,5.8,6.0,5.9,6.1,6.0,5.7,0
1512,6.0,6.5,6.2,6.0,6.1,6.3,0
1165,7.0,7.2,7.1,7.4,7.3,7.0,1
1610,6.1,6.3,6.0,6.4,6.2,6.1,0
870,6.1,6.3,6.0,6.4,6.2,6.1,0
1275,7.0,7.2,7.1,7.4,7.3,7.0,1
119,7.9,8.1,7.8,8.3,8.0,8.2,1
1176,6.2,6.4,6.3,6.5,6.2,6.1,0
1654,5.8,6.0,5.9,6.1,6.0,5.7,0
523,8.2,8.5,8.0,8.7,8.4,8.6,1
514,5.8,6.0,5.9,6.1,6.0,5.7,0
82,6.0,6.5,6.2,6.0,6.1,6.3,0
1822,6.0,6.5,6.2,6.0,6.1,6.3,0
902,6.0,6.5,6.2,6.0,6.1,6.3,0
381,7.5,8.0,7.0,8.2,7.8,8.0,1
1593,8.2,8.5,8.0,8.7,8.4,8.6,1
85,7.0,7.2,7.1,7.4,7.3,7.0,1
1583,8.2,8.5,8.0,8.7,8.4,8.6,1
330,6.1,6.3,6.0,6.4,6.2,6.1,0
988,5.5,5.8,5.6,5.9,5.7,5.6,0
675,7.0,7.2,7.1,7.4,7.3,7.0,1
1164,5.8,6.0,5.9,6.1,6.0,5.7,0
1474,5.8,6.0,5.9,6.1,6.0,5.7,0
821,7.5,8.0,7.0,8.2,7.8,8.0,1
452,6.0,6.5,6.2,6.0,6.1,6.3,0
491,7.5,8.0,7.0,8.2,7.8,8.0,1
1393,8.2,8.5,8.0,8.7,8.4,8.6,1
288,5.5,5.8,5.6,5.9,5.7,5.6,0
1462,6.0,6.5,6.2,6.0,6.1,6.3,0
1866,6.2,6.4,6.3,6.5,6.2,6.1,0
1285,7.0,7.2,7.1,7.4,7.3,7.0,1
681,7.5,8.0,7.0,8.2,7.8,8.0,1
1502,6.0,6.5,6.2,6.0,6.1,6.3,0
1405,7.0,7.2,7.1,7.4,7.3,7.0,1
1606,6.2,6.4,6.3,6.5,6.2,6.1,0
713,8.2,8.5,8.0,8.7,8.4,8.6,1
1592,6.0,6.5,6.2,6.0,6.1,6.3,0
820,6.1,6.3,6.0,6.4,6.2,6.1,0
