id,acidity,aroma,body,flavor,aftertaste,balance,quality
1777,8.8,9.0,8.6,9.1,8.9,9.0,1
382,6.0,6.5,6.2,6.0,6.1,6.3,0
1243,8.2,8.5,8.0,8.7,8.4,8.6,1
1806,6.2,6.4,6.3,6.5,6.2,6.1,0
1866,6.2,6.4,6.3,6.5,6.2,6.1,0
1079,7.9,8.1,7.8,8.3,8.0,8.2,1
2137,8.8,9.0,8.6,9.1,8.9,9.0,1
1006,6.2,6.4,6.3,6.5,6.2,6.1,0
1133,8.2,8.5,8.0,8.7,8.4,8.6,1
1226,6.2,6.4,6.3,6.5,6.2,6.1,0
2015,7.0,7.2,7.1,7.4,7.3,7.0,1
1829,7.9,8.1,7.8,8.3,8.0,8.2,1
1086,6.2,6.4,6.3,6.5,6.2,6.1,0
1656,6.2,6.4,6.3,6.5,6.2,6.1,0
375,7.0,7.2,7.1,7.4,7.3,7.0,1
271,7.5,8.0,7.0,8.2,7.8,8.0,1
2130,6.1,6.3,6.0,6.4,6.2,6.1,0
1620,6.1,6.3,6.0,6.4,6.2,6.1,0
716,6.2,6.4,6.3,6.5,6.2,6.1,0
1387,8.8,9.0,8.6,9.1,8.9,9.0,1
481,7.5,8.0,7.0,8.2,7.8,8.0,1
1791,7.5,8.0,7.0,8.2,7.8,8.0,1
430,6.1,6.3,6.0,6.4,6.2,6.1,0
26,6.2,6.4,6.3,6.5,6.2,6.1,0
1449,7.9,8.1,7.8,8.3,8.0,8.2,1
1557,8.8,9.0,8.6,9.1,8.9,9.0,1
2021,7.5,8.0,7.0,8.2,7.8,8.0,1
79,7.9,8.1,7.8,8.3,8.0,8.2,1
367,8.8,9.0,8.6,9.1,8.9,9.0,1
1450,6.1,6.3,6.0,6.4,6.2,6.1,0
33,8.2,8.5,8.0,8.7,8.4,8.6,1
1267,8.8,9.0,8.6,9.1,8.9,9.0,1
799,7.9,8.1,7.8,8.3,8.0,8.2,1
533,8.2,8.5,8.0,8.7,8.4,8.6,1
