id,acidity,aroma,body,flavor,aftertaste,balance,quality
164,5.8,6.0,5.9,6.1,6.0,5.7,0
428,5.5,5.8,5.6,5.9,5.7,5.6,0
721,7.5,8.0,7.0,8.2,7.8,8.0,1
267,8.8,9.0,8.6,9.1,8.9,9.0,1
149,7.9,8.1,7.8,8.3,8.0,8.2,1
426,6.2,6.4,6.3,6.5,6.2,6.1,0
1252,6.0,6.5,6.2,6.0,6.1,6.3,0
600,6.1,6.3,6.0,6.4,6.2,6.1,0
1324,5.8,6.0,5.9,6.1,6.0,5.7,0
307,8.8,9.0,8.6,9.1,8.9,9.0,1
193,8.2,8.5,8.0,8.7,8.4,8.6,1
310,6.1,6.3,6.0,6.4,6.2,6.1,0
603,8.2,8.5,8.0,8.7,8.4,8.6,1
64,5.8,6.0,5.9,6.1,6.0,5.7,0
922,6.0,6.5,6.2,6.0,6.1,6.3,0
1672,6.0,6.5,6.2,6.0,6.1,6.3,0
1075,7.0,7.2,7.1,7.4,7.3,7.0,1
969,7.9,8.1,7.8,8.3,8.0,8.2,1
1468,5.5,5.8,5.6,5.9,5.7,5.6,0
395,7.0,7.2,7.1,7.4,7.3,7.0,1
949,7.9,8.1,7.8,8.3,8.0,8.2,1
384,5.8,6.0,5.9,6.1,6.0,5.7,0
1179,7.9,8.1,7.8,8.3,8.0,8.2,1
219,7.9,8.1,7.8,8.3,8.0,8.2,1
594,5.8,6.0,5.9,6.1,6.0,5.7,0
287,8.8,9.0,8.6,9.1,8.9,9.0,1
480,6.1,6.3,6.0,6.4,6.2,6.1,0
1430,6.1,6.3,6.0,6.4,6.2,6.1,0
545,7.0,7.2,7.1,7.4,7.3,7.0,1
362,6.0,6.5,6.2,6.0,6.1,6.3,0
707,8.8,9.0,8.6,9.1,8.9,9.0,1
1419,7.9,8.1,7.8,8.3,8.0,8.2,1
1676,6.2,6.4,6.3,6.5,6.2,6.1,0
1378,5.5,5.8,5.6,5.9,5.7,5.6,0
1207,8.8,9.0,8.6,9.1,8.9,9.0,1
1336,6.2,6.4,6.3,6.5,6.2,6.1,0
1463,8.2,8.5,8.0,8.7,8.4,8.6,1
1041,7.5,8.0,7.0,8.2,7.8,8.0,1
584,5.8,6.0,5.9,6.1,6.0,5.7,0
655,7.0,7.2,7.1,7.4,7.3,7.0,1
1202,6.0,6.5,6.2,6.0,6.1,6.3,0
615,7.0,7.2,7.1,7.4,7.3,7.0,1
1168,5.5,5.8,5.6,5.9,5.7,5.6,0
793,8.2,8.5,8.0,8.7,8.4,8.6,1
556,6.2,6.4,6.3,6.5,6.2,6.1,0
1270,6.1,6.3,6.0,6.4,6.2,6.1,0
1050,6.1,6.3,6.0,6.4,6.2,6.1,0
923,8.2,8.5,8.0,8.7,8.4,8.6,1
1617,8.8,9.0,8.6,9.1,8.9,9.0,1
577,8.8,9.0,8.6,9.1,8.9,9.0,1
1180,6.1,6.3,6.0,6.4,6.2,6.1,0
1138,5.5,5.8,5.6,5.9,5.7,5.6,0
1215,7.0,7.2,7.1,7.4,7.3,7.0,1
278,5.5,5.8,5.6,5.9,5.7,5.6,0
1300,6.1,6.3,6.0,6.4,6.2,6.1,0
1546,6.2,6.4,6.3,6.5,6.2,6.1,0
1174,5.8,6.0,5.9,6.1,6.0,5.7,0
875,7.0,7.2,7.1,7.4,7.3,7.0,1
237,8.8,9.0,8.6,9.1,8.9,9.0,1
737,8.8,9.0,8.6,9.1,8.9,9.0,1
1396,6.2,6.4,6.3,6.5,6.2,6.1,0
1619,7.9,8.1,7.8,8.3,8.0,8.2,1
1085,7.0,7.2,7.1,7.4,7.3,7.0,1
1559,7.9,8.1,7.8,8.3,8.0,8.2,1
1245,7.0,7.2,7.1,7.4,7.3,7.0,1
209,7.9,8.1,7.8,8.3,8.0,8.2,1
1234,5.8,6.0,5.9,6.1,6.0,5.7,0
1312,6.0,6.5,6.2,6.0,6.1,6.3,0
528,5.5,5.8,5.6,5.9,5.7,5.6,0
59,7.9,8.1,7.8,8.3,8.0,8.2,1
974,5.8,6.0,5.9,6.1,6.0,5.7,0
1662,6.0,6.5,6.2,6.0,6.1,6.3,0
562,6.0,6.5,6.2,6.0,6.1,6.3,0
907,8.8,9.0,8.6,9.1,8.9,9.0,1
1327,8.8,9.0,8.6,9.1,8.9,9.0,1
364,5.8,6.0,5.9,6.1,6.0,5.7,0
858,5.5,5.8,5.6,5.9,5.7,5.6,0
355,7.0,7.2,7.1,7.4,7.3,7.0,1
893,8.2,8.5,8.0,8.7,8.4,8.6,1
1349,7.9,8.1,7.8,8.3,8.0,8.2,1
1524,5.8,6.0,5.9,6.1,6.0,5.7,0
1335,7.0,7.2,7.1,7.4,7.3,7.0,1
1531,7.5,8.0,7.0,8.2,7.8,8.0,1
293,8.2,8.5,8.0,8.7,8.4,8.6,1
742,6.0,6.5,6.2,6.0,6.1,6.3,0
1288,5.5,5.8,5.6,5.9,5.7,5.6,0
589,7.9,8.1,7.8,8.3,8.0,8.2,1
1019,7.9,8.1,7.8,8.3,8.0,8.2,1
1415,7.0,7.2,7.1,7.4,7.3,7.0,1
555,7.0,7.2,7.1,7.4,7.3,7.0,1
234,5.8,6.0,5.9,6.1,6.0,5.7,0
597,8.8,9.0,8.6,9.1,8.9,9.0,1
