id,acidity,aroma,body,flavor,aftertaste,balance,quality
1657,8.8,9.0,8.6,9.1,8.9,9.0,1
753,8.2,8.5,8.0,8.7,8.4,8.6,1
893,8.2,8.5,8.0,8.7,8.4,8.6,1
1042,6.0,6.5,6.2,6.0,6.1,6.3,0
1180,6.1,6.3,6.0,6.4,6.2,6.1,0
163,8.2,8.5,8.0,8.7,8.4,8.6,1
1524,5.8,6.0,5.9,6.1,6.0,5.7,0
974,5.8,6.0,5.9,6.1,6.0,5.7,0
1105,7.0,7.2,7.1,7.4,7.3,7.0,1
1901,7.5,8.0,7.0,8.2,7.8,8.0,1
651,7.5,8.0,7.0,8.2,7.8,8.0,1
495,7.0,7.2,7.1,7.4,7.3,7.0,1
257,8.8,9.0,8.6,9.1,8.9,9.0,1
1504,5.8,6.0,5.9,6.1,6.0,5.7,0
2163,8.2,8.5,8.0,8.7,8.4,8.6,1
441,7.5,8.0,7.0,8.2,7.8,8.0,1
2011,7.5,8.0,7.0,8.2,7.8,8.0,1
2077,8.8,9.0,8.6,9.1,8.9,9.0,1
2004,5.8,6.0,5.9,6.1,6.0,5.7,0
1745,7.0,7.2,7.1,7.4,7.3,7.0,1
860,6.1,6.3,6.0,6.4,6.2,6.1,0
1273,8.2,8.5,8.0,8.7,8.4,8.6,1
21,7.5,8.0,7.0,8.2,7.8,8.0,1
1648,5.5,5.8,5.6,5.9,5.7,5.6,0
650,6.1,6.3,6.0,6.4,6.2,6.1,0
1162,6.0,6.5,6.2,6.0,6.1,6.3,0
382,6.0,6.5,6.2,6.0,6.1,6.3,0
1279,7.9,8.1,7.8,8.3,8.0,8.2,1
606,6.2,6.4,6.3,6.5,6.2,6.1,0
1666,6.2,6.4,6.3,6.5,6.2,6.1,0
496,6.2,6.4,6.3,6.5,6.2,6.1,0
1011,7.5,8.0,7.0,8.2,7.8,8.0,1
84,5.8,6.0,5.9,6.1,6.0,5.7,0
462,6.0,6.5,6.2,6.0,6.1,6.3,0
995,7.0,7.2,7.1,7.4,7.3,7.0,1
2196,6.2,6.4,6.3,6.5,6.2,6.1,0
1438,5.5,5.8,5.6,5.9,5.7,5.6,0
716,6.2,6.4,6.3,6.5,6.2,6.1,0
1725,7.0,7.2,7.1,7.4,7.3,7.0,1
1739,7.9,8.1,7.8,8.3,8.0,8.2,1
932,6.0,6.5,6.2,6.0,6.1,6.3,0
375,7.0,7.2,7.1,7.4,7.3,7.0,1
271,7.5,8.0,7.0,8.2,7.8,8.0,1
679,7.9,8.1,7.8,8.3,8.0,8.2,1
695,7.0,7.2,7.1,7.4,7.3,7.0,1
1122,6.0,6.5,6.2,6.0,6.1,6.3,0
465,7.0,7.2,7.1,7.4,7.3,7.0,1
1447,8.8,9.0,8.6,9.1,8.9,9.0,1
1158,5.5,5.8,5.6,5.9,5.7,5.6,0
597,8.8,9.0,8.6,9.1,8.9,9.0,1
430,6.1,6.3,6.0,6.4,6.2,6.1,0
1474,5.8,6.0,5.9,6.1,6.0,5.7,0
26,6.2,6.4,6.3,6.5,6.2,6.1,0
908,5.5,5.8,5.6,5.9,5.7,5.6,0
1492,6.0,6.5,6.2,6.0,6.1,6.3,0
459,7.9,8.1,7.8,8.3,8.0,8.2,1
1531,7.5,8.0,7.0,8.2,7.8,8.0,1
681,7.5,8.0,7.0,8.2,7.8,8.0,1
79,7.9,8.1,7.8,8.3,8.0,8.2,1
367,8.8,9.0,8.6,9.1,8.9,9.0,1
1578,5.5,5.8,5.6,5.9,5.7,5.6,0
33,8.2,8.5,8.0,8.7,8.4,8.6,1
1113,8.2,8.5,8.0,8.7,8.4,8.6,1
1771,7.5,8.0,7.0,8.2,7.8,8.0,1
562,6.0,6.5,6.2,6.0,6.1,6.3,0
1912,6.0,6.5,6.2,6.0,6.1,6.3,0
922,6.0,6.5,6.2,6.0,6.1,6.3,0
436,6.2,6.4,6.3,6.5,6.2,6.1,0
1718,5.5,5.8,5.6,5.9,5.7,5.6,0
892,6.0,6.5,6.2,6.0,6.1,6.3,0
164,5.8,6.0,5.9,6.1,6.0,5.7,0
204,5.8,6.0,5.9,6.1,6.0,5.7,0
1476,6.2,6.4,6.3,6.5,6.2,6.1,0
1958,5.5,5.8,5.6,5.9,5.7,5.6,0
306,6.2,6.4,6.3,6.5,6.2,6.1,0
210,6.1,6.3,6.0,6.4,6.2,6.1,0
614,5.8,6.0,5.9,6.1,6.0,5.7,0
2171,7.5,8.0,7.0,8.2,7.8,8.0,1
2181,7.5,8.0,7.0,8.2,7.8,8.0,1
1605,7.0,7.2,7.1,7.4,7.3,7.0,1
1337,8.8,9.0,8.6,9.1,8.9,9.0,1
1624,5.8,6.0,5.9,6.1,6.0,5.7,0
1230,6.1,6.3,6.0,6.4,6.2,6.1,0
2164,5.8,6.0,5.9,6.1,6.0,5.7,0
484,5.8,6.0,5.9,6.1,6.0,5.7,0
1114,5.8,6.0,5.9,6.1,6.0,5.7,0
1527,8.8,9.0,8.6,9.1,8.9,9.0,1
1117,8.8,9.0,8.6,9.1,8.9,9.0,1
989,7.9,8.1,7.8,8.3,8.0,8.2,1
2130,6.1,6.3,6.0,6.4,6.2,6.1,0
412,6.0,6.5,6.2,6.0,6.1,6.3,0
2102,6.0,6.5,6.2,6.0,6.1,6.3,0
1212,6.0,6.5,6.2,6.0,6.1,6.3,0
1989,7.9,8.1,7.8,8.3,8.0,8.2,1
964,5.8,6.0,5.9,6.1,6.0,5.7,0
1748,5.5,5.8,5.6,5.9,5.7,5.6,0
1548,5.5,5.8,5.6,5.9,5.7,5.6,0
786,6.2,6.4,6.3,6.5,6.2,6.1,0
448,5.5,5.8,5.6,5.9,5.7,5.6,0
1384,5.8,6.0,5.9,6.1,6.0,5.7,0
1777,8.8,9.0,8.6,9.1,8.9,9.0,1
757,8.8,9.0,8.6,9.1,8.9,9.0,1
1238,5.5,5.8,5.6,5.9,5.7,5.6,0
810,6.1,6.3,6.0,6.4,6.2,6.1,0
46,6.2,6.4,6.3,6.5,6.2,6.1,0
2120,6.1,6.3,6.0,6.4,6.2,6.1,0
1757,8.8,9.0,8.6,9.1,8.9,9.0,1
295,7.0,7.2,7.1,7.4,7.3,7.0,1
2184,5.8,6.0,5.9,6.1,6.0,5.7,0
2094,5.8,6.0,5.9,6.1,6.0,5.7,0
565,7.0,7.2,7.1,7.4,7.3,7.0,1
917,8.8,9.0,8.6,9.1,8.9,9.0,1
1701,7.5,8.0,7.0,8.2,7.8,8.0,1
437,8.8,9.0,8.6,9.1,8.9,9.0,1
1556,6.2,6.4,6.3,6.5,6.2,6.1,0
394,5.8,6.0,5.9,6.1,6.0,5.7,0
1669,7.9,8.1,7.8,8.3,8.0,8.2,1
535,7.0,7.2,7.1,7.4,7.3,7.0,1
31,7.5,8.0,7.0,8.2,7.8,8.0,1
611,7.5,8.0,7.0,8.2,7.8,8.0,1
1333,8.2,8.5,8.0,8.7,8.4,8.6,1
930,6.1,6.3,6.0,6.4,6.2,6.1,0
1858,5.5,5.8,5.6,5.9,5.7,5.6,0
1857,8.8,9.0,8.6,9.1,8.9,9.0,1
2050,6.1,6.3,6.0,6.4,6.2,6.1,0
950,6.1,6.3,6.0,6.4,6.2,6.1,0
345,7.0,7.2,7.1,7.4,7.3,7.0,1
557,8.8,9.0,8.6,9.1,8.9,9.0,1
2046,6.2,6.4,6.3,6.5,6.2,6.1,0
353,8.2,8.5,8.0,8.7,8.4,8.6,1
92,6.0,6.5,6.2,6.0,6.1,6.3,0
839,7.9,8.1,7.8,8.3,8.0,8.2,1
1721,7.5,8.0,7.0,8.2,7.8,8.0,1
924,5.8,6.0,5.9,6.1,6.0,5.7,0
1641,7.5,8.0,7.0,8.2,7.8,8.0,1
262,6.0,6.5,6.2,6.0,6.1,6.3,0
2087,8.8,9.0,8.6,9.1,8.9,9.0,1
953,8.2,8.5,8.0,8.7,8.4,8.6,1
1950,6.1,6.3,6.0,6.4,6.2,6.1,0
568,5.5,5.8,5.6,5.9,5.7,5.6,0
680,6.1,6.3,6.0,6.4,6.2,6.1,0
1260,6.1,6.3,6.0,6.4,6.2,6.1,0
696,6.2,6.4,6.3,6.5,6.2,6.1,0
811,7.5,8.0,7.0,8.2,7.8,8.0,1
1919,7.9,8.1,7.8,8.3,8.0,8.2,1
301,7.5,8.0,7.0,8.2,7.8,8.0,1
1147,8.8,9.0,8.6,9.1,8.9,9.0,1
1420,6.1,6.3,6.0,6.4,6.2,6.1,0
316,6.2,6.4,6.3,6.5,6.2,6.1,0
1615,7.0,7.2,7.1,7.4,7.3,7.0,1
454,5.8,6.0,5.9,6.1,6.0,5.7,0
176,6.2,6.4,6.3,6.5,6.2,6.1,0
2065,7.0,7.2,7.1,7.4,7.3,7.0,1
2178,5.5,5.8,5.6,5.9,5.7,5.6,0
1904,5.8,6.0,5.9,6.1,6.0,5.7,0
124,5.8,6.0,5.9,6.1,6.0,5.7,0
889,7.9,8.1,7.8,8.3,8.0,8.2,1
395,7.0,7.2,7.1,7.4,7.3,7.0,1
904,5.8,6.0,5.9,6.1,6.0,5.7,0
1751,7.5,8.0,7.0,8.2,7.8,8.0,1
40,6.1,6.3,6.0,6.4,6.2,6.1,0
463,8.2,8.5,8.0,8.7,8.4,8.6,1
1424,5.8,6.0,5.9,6.1,6.0,5.7,0
687,8.8,9.0,8.6,9.1,8.9,9.0,1
332,6.0,6.5,6.2,6.0,6.1,6.3,0
195,7.0,7.2,7.1,7.4,7.3,7.0,1
2093,8.2,8.5,8.0,8.7,8.4,8.6,1
323,8.2,8.5,8.0,8.7,8.4,8.6,1
267,8.8,9.0,8.6,9.1,8.9,9.0,1
1953,8.2,8.5,8.0,8.7,8.4,8.6,1
580,6.1,6.3,6.0,6.4,6.2,6.1,0
1575,7.0,7.2,7.1,7.4,7.3,7.0,1
1726,6.2,6.4,6.3,6.5,6.2,6.1,0
942,6.0,6.5,6.2,6.0,6.1,6.3,0
1969,7.9,8.1,7.8,8.3,8.0,8.2,1
1135,7.0,7.2,7.1,7.4,7.3,7.0,1
1256,6.2,6.4,6.3,6.5,6.2,6.1,0
1134,5.8,6.0,5.9,6.1,6.0,5.7,0
2167,8.8,9.0,8.6,9.1,8.9,9.0,1
2123,8.2,8.5,8.0,8.7,8.4,8.6,1
1936,6.2,6.4,6.3,6.5,6.2,6.1,0
573,8.2,8.5,8.0,8.7,8.4,8.6,1
1814,5.8,6.0,5.9,6.1,6.0,5.7,0
1870,6.1,6.3,6.0,6.4,6.2,6.1,0
1891,7.5,8.0,7.0,8.2,7.8,8.0,1
1562,6.0,6.5,6.2,6.0,6.1,6.3,0
1670,6.1,6.3,6.0,6.4,6.2,6.1,0
1112,6.0,6.5,6.2,6.0,6.1,6.3,0
