id,acidity,aroma,body,flavor,aftertaste,balance,quality
133,8.2,8.5,8.0,8.7,8.4,8.6,1
229,7.9,8.1,7.8,8.3,8.0,8.2,1
474,5.8,6.0,5.9,6.1,6.0,5.7,0
43,8.2,8.5,8.0,8.7,8.4,8.6,1
361,7.5,8.0,7.0,8.2,7.8,8.0,1
407,8.8,9.0,8.6,9.1,8.9,9.0,1
141,7.5,8.0,7.0,8.2,7.8,8.0,1
458,5.5,5.8,5.6,5.9,5.7,5.6,0
210,6.1,6.3,6.0,6.4,6.2,6.1,0
193,8.2,8.5,8.0,8.7,8.4,8.6,1
449,7.9,8.1,7.8,8.3,8.0,8.2,1
23,8.2,8.5,8.0,8.7,8.4,8.6,1
423,8.2,8.5,8.0,8.7,8.4,8.6,1
47,8.8,9.0,8.6,9.1,8.9,9.0,1
127,8.8,9.0,8.6,9.1,8.9,9.0,1
401,7.5,8.0,7.0,8.2,7.8,8.0,1
132,6.0,6.5,6.2,6.0,6.1,6.3,0
421,7.5,8.0,7.0,8.2,7.8,8.0,1
471,7.5,8.0,7.0,8.2,7.8,8.0,1
58,5.5,5.8,5.6,5.9,5.7,5.6,0
177,8.8,9.0,8.6,9.1,8.9,9.0,1
291,7.5,8.0,7.0,8.2,7.8,8.0,1
403,8.2,8.5,8.0,8.7,8.4,8.6,1
25,7.0,7.2,7.1,7.4,7.3,7.0,1
18,5.5,5.8,5.6,5.9,5.7,5.6,0
67,8.8,9.0,8.6,9.1,8.9,9.0,1
397,8.8,9.0,8.6,9.1,8.9,9.0,1
87,8.8,9.0,8.6,9.1,8.9,9.0,1
32,6.0,6.5,6.2,6.0,6.1,6.3,0
85,7.0,7.2,7.1,7.4,7.3,7.0,1
125,7.0,7.2,7.1,7.4,7.3,7.0,1
332,6.0,6.5,6.2,6.0,6.1,6.3,0
453,8.2,8.5,8.0,8.7,8.4,8.6,1
455,7.0,7.2,7.1,7.4,7.3,7.0,1
95,7.0,7.2,7.1,7.4,7.3,7.0,1
336,6.2,6.4,6.3,6.5,6.2,6.1,0
182,6.0,6.5,6.2,6.0,6.1,6.3,0
24,5.8,6.0,5.9,6.1,6.0,5.7,0
205,7.0,7.2,7.1,7.4,7.3,7.0,1
249,7.9,8.1,7.8,8.3,8.0,8.2,1
402,6.0,6.5,6.2,6.0,6.1,6.3,0
6,6.2,6.4,6.3,6.5,6.2,6.1,0
117,8.8,9.0,8.6,9.1,8.9,9.0,1
46,6.2,6.4,6.3,6.5,6.2,6.1,0
17,8.8,9.0,8.6,9.1,8.9,9.0,1
452,6.0,6.5,6.2,6.0,6.1,6.3,0
372,6.0,6.5,6.2,6.0,6.1,6.3,0
4,5.8,6.0,5.9,6.1,6.0,5.7,0
438,5.5,5.8,5.6,5.9,5.7,5.6,0
61,7.5,8.0,7.0,8.2,7.8,8.0,1
111,7.5,8.0,7.0,8.2,7.8,8.0,1
308,5.5,5.8,5.6,5.9,5.7,5.6,0
251,7.5,8.0,7.0,8.2,7.8,8.0,1
30,6.1,6.3,6.0,6.4,6.2,6.1,0
313,8.2,8.5,8.0,8.7,8.4,8.6,1
183,8.2,8.5,8.0,8.7,8.4,8.6,1
27,8.8,9.0,8.6,9.1,8.9,9.0,1
8,5.5,5.8,5.6,5.9,5.7,5.6,0
437,8.8,9.0,8.6,9.1,8.9,9.0,1
109,7.9,8.1,7.8,8.3,8.0,8.2,1
38,5.5,5.8,5.6,5.9,5.7,5.6,0
158,5.5,5.8,5.6,5.9,5.7,5.6,0
448,5.5,5.8,5.6,5.9,5.7,5.6,0
119,7.9,8.1,7.8,8.3,8.0,8.2,1
115,7.0,7.2,7.1,7.4,7.3,7.0,1
266,6.2,6.4,6.3,6.5,6.2,6.1,0
427,8.8,9.0,8.6,9.1,8.9,9.0,1
145,7.0,7.2,7.1,7.4,7.3,7.0,1
357,8.8,9.0,8.6,9.1,8.9,9.0,1
383,8.2,8.5,8.0,8.7,8.4,8.6,1
285,7.0,7.2,7.1,7.4,7.3,7.0,1
256,6.2,6.4,6.3,6.5,6.2,6.1,0
200,6.1,6.3,6.0,6.4,6.2,6.1,0
429,7.9,8.1,7.8,8.3,8.0,8.2,1
142,6.0,6.5,6.2,6.0,6.1,6.3,0
353,8.2,8.5,8.0,8.7,8.4,8.6,1
68,5.5,5.8,5.6,5.9,5.7,5.6,0
194,5.8,6.0,5.9,6.1,6.0,5.7,0
169,7.9,8.1,7.8,8.3,8.0,8.2,1
363,8.2,8.5,8.0,8.7,8.4,8.6,1
196,6.2,6.4,6.3,6.5,6.2,6.1,0
228,5.5,5.8,5.6,5.9,5.7,5.6,0
110,6.1,6.3,6.0,6.4,6.2,6.1,0
230,6.1,6.3,6.0,6.4,6.2,6.1,0
146,6.2,6.4,6.3,6.5,6.2,6.1,0
245,7.0,7.2,7.1,7.4,7.3,7.0,1
153,8.2,8.5,8.0,8.7,8.4,8.6,1
396,6.2,6.4,6.3,6.5,6.2,6.1,0
387,8.8,9.0,8.6,9.1,8.9,9.0,1
84,5.8,6.0,5.9,6.1,6.0,5.7,0
369,7.9,8.1,7.8,8.3,8.0,8.2,1
166,6.2,6.4,6.3,6.5,6.2,6.1,0
330,6.1,6.3,6.0,6.4,6.2,6.1,0
211,7.5,8.0,7.0,8.2,7.8,8.0,1
75,7.0,7.2,7.1,7.4,7.3,7.0,1
298,5.5,5.8,5.6,5.9,5.7,5.6,0
411,7.5,8.0,7.0,8.2,7.8,8.0,1
232,6.0,6.5,6.2,6.0,6.1,6.3,0
120,6.1,6.3,6.0,6.4,6.2,6.1,0
272,6.0,6.5,6.2,6.0,6.1,6.3,0
362,6.0,6.5,6.2,6.0,6.1,6.3,0
446,6.2,6.4,6.3,6.5,6.2,6.1,0
342,6.0,6.5,6.2,6.0,6.1,6.3,0
246,6.2,6.4,6.3,6.5,6.2,6.1,0
325,7.0,7.2,7.1,7.4,7.3,7.0,1
371,7.5,8.0,7.0,8.2,7.8,8.0,1
370,6.1,6.3,6.0,6.4,6.2,6.1,0
413,8.2,8.5,8.0,8.7,8.4,8.6,1
37,8.8,9.0,8.6,9.1,8.9,9.0,1
197,8.8,9.0,8.6,9.1,8.9,9.0,1
140,6.1,6.3,6.0,6.4,6.2,6.1,0
352,6.0,6.5,6.2,6.0,6.1,6.3,0
226,6.2,6.4,6.3,6.5,6.2,6.1,0
275,7.0,7.2,7.1,7.4,7.3,7.0,1
276,6.2,6.4,6.3,6.5,6.2,6.1,0
60,6.1,6.3,6.0,6.4,6.2,6.1,0
112,6.0,6.5,6.2,6.0,6.1,6.3,0
239,7.9,8.1,7.8,8.3,8.0,8.2,1
379,7.9,8.1,7.8,8.3,8.0,8.2,1
7,8.8,9.0,8.6,9.1,8.9,9.0,1
348,5.5,5.8,5.6,5.9,5.7,5.6,0
334,5.8,6.0,5.9,6.1,6.0,5.7,0
159,7.9,8.1,7.8,8.3,8.0,8.2,1
151,7.5,8.0,7.0,8.2,7.8,8.0,1
178,5.5,5.8,5.6,5.9,5.7,5.6,0
380,6.1,6.3,6.0,6.4,6.2,6.1,0
185,7.0,7.2,7.1,7.4,7.3,7.0,1
273,8.2,8.5,8.0,8.7,8.4,8.6,1
11,7.5,8.0,7.0,8.2,7.8,8.0,1
368,5.5,5.8,5.6,5.9,5.7,5.6,0
104,5.8,6.0,5.9,6.1,6.0,5.7,0
82,6.0,6.5,6.2,6.0,6.1,6.3,0
39,7.9,8.1,7.8,8.3,8.0,8.2,1
393,8.2,8.5,8.0,8.7,8.4,8.6,1
168,5.5,5.8,5.6,5.9,5.7,5.6,0
450,6.1,6.3,6.0,6.4,6.2,6.1,0
300,6.1,6.3,6.0,6.4,6.2,6.1,0
199,7.9,8.1,7.8,8.3,8.0,8.2,1
287,8.8,9.0,8.6,9.1,8.9,9.0,1
317,8.8,9.0,8.6,9.1,8.9,9.0,1
447,8.8,9.0,8.6,9.1,8.9,9.0,1
195,7.0,7.2,7.1,7.4,7.3,7.0,1
90,6.1,6.3,6.0,6.4,6.2,6.1,0
147,8.8,9.0,8.6,9.1,8.9,9.0,1
164,5.8,6.0,5.9,6.1,6.0,5.7,0
248,5.5,5.8,5.6,5.9,5.7,5.6,0
148,5.5,5.8,5.6,5.9,5.7,5.6,0
3,8.2,8.5,8.0,8.7,8.4,8.6,1
93,8.2,8.5,8.0,8.7,8.4,8.6,1
417,8.8,9.0,8.6,9.1,8.9,9.0,1
70,6.1,6.3,6.0,6.4,6.2,6.1,0
451,7.5,8.0,7.0,8.2,7.8,8.0,1
124,5.8,6.0,5.9,6.1,6.0,5.7,0
356,6.2,6.4,6.3,6.5,6.2,6.1,0
97,8.8,9.0,8.6,9.1,8.9,9.0,1
144,5.8,6.0,5.9,6.1,6.0,5.7,0
240,6.1,6.3,6.0,6.4,6.2,6.1,0
365,7.0,7.2,7.1,7.4,7.3,7.0,1
419,7.9,8.1,7.8,8.3,8.0,8.2,1
263,8.2,8.5,8.0,8.7,8.4,8.6,1
98,5.5,5.8,5.6,5.9,5.7,5.6,0
384,5.8,6.0,5.9,6.1,6.0,5.7,0
123,8.2,8.5,8.0,8.7,8.4,8.6,1
184,5.8,6.0,5.9,6.1,6.0,5.7,0
203,8.2,8.5,8.0,8.7,8.4,8.6,1
247,8.8,9.0,8.6,9.1,8.9,9.0,1
295,7.0,7.2,7.1,7.4,7.3,7.0,1
288,5.5,5.8,5.6,5.9,5.7,5.6,0
339,7.9,8.1,7.8,8.3,8.0,8.2,1
290,6.1,6.3,6.0,6.4,6.2,6.1,0
382,6.0,6.5,6.2,6.0,6.1,6.3,0
426,6.2,6.4,6.3,6.5,6.2,6.1,0
126,6.2,6.4,6.3,6.5,6.2,6.1,0
292,6.0,6.5,6.2,6.0,6.1,6.3,0
224,5.8,6.0,5.9,6.1,6.0,5.7,0
404,5.8,6.0,5.9,6.1,6.0,5.7,0
220,6.1,6.3,6.0,6.4,6.2,6.1,0
130,6.1,6.3,6.0,6.4,6.2,6.1,0
406,6.2,6.4,6.3,6.5,6.2,6.1,0
279,7.9,8.1,7.8,8.3,8.0,8.2,1
318,5.5,5.8,5.6,5.9,5.7,5.6,0
479,7.9,8.1,7.8,8.3,8.0,8.2,1
281,7.5,8.0,7.0,8.2,7.8,8.0,1
343,8.2,8.5,8.0,8.7,8.4,8.6,1
470,6.1,6.3,6.0,6.4,6.2,6.1,0
354,5.8,6.0,5.9,6.1,6.0,5.7,0
428,5.5,5.8,5.6,5.9,5.7,5.6,0
113,8.2,8.5,8.0,8.7,8.4,8.6,1
180,6.1,6.3,6.0,6.4,6.2,6.1,0
297,8.8,9.0,8.6,9.1,8.9,9.0,1
355,7.0,7.2,7.1,7.4,7.3,7.0,1
319,7.9,8.1,7.8,8.3,8.0,8.2,1
462,6.0,6.5,6.2,6.0,6.1,6.3,0
347,8.8,9.0,8.6,9.1,8.9,9.0,1
234,5.8,6.0,5.9,6.1,6.0,5.7,0
374,5.8,6.0,5.9,6.1,6.0,5.7,0
165,7.0,7.2,7.1,7.4,7.3,7.0,1
137,8.8,9.0,8.6,9.1,8.9,9.0,1
198,5.5,5.8,5.6,5.9,5.7,5.6,0
259,7.9,8.1,7.8,8.3,8.0,8.2,1
233,8.2,8.5,8.0,8.7,8.4,8.6,1
116,6.2,6.4,6.3,6.5,6.2,6.1,0
121,7.5,8.0,7.0,8.2,7.8,8.0,1
337,8.8,9.0,8.6,9.1,8.9,9.0,1
225,7.0,7.2,7.1,7.4,7.3,7.0,1
389,7.9,8.1,7.8,8.3,8.0,8.2,1
326,6.2,6.4,6.3,6.5,6.2,6.1,0
128,5.5,5.8,5.6,5.9,5.7,5.6,0
286,6.2,6.4,6.3,6.5,6.2,6.1,0
398,5.5,5.8,5.6,5.9,5.7,5.6,0
108,5.5,5.8,5.6,5.9,5.7,5.6,0
358,5.5,5.8,5.6,5.9,5.7,5.6,0
315,7.0,7.2,7.1,7.4,7.3,7.0,1
134,5.8,6.0,5.9,6.1,6.0,5.7,0
394,5.8,6.0,5.9,6.1,6.0,5.7,0
45,7.0,7.2,7.1,7.4,7.3,7.0,1
442,6.0,6.5,6.2,6.0,6.1,6.3,0
66,6.2,6.4,6.3,6.5,6.2,6.1,0
284,5.8,6.0,5.9,6.1,6.0,5.7,0
86,6.2,6.4,6.3,6.5,6.2,6.1,0
243,8.2,8.5,8.0,8.7,8.4,8.6,1
187,8.8,9.0,8.6,9.1,8.9,9.0,1
160,6.1,6.3,6.0,6.4,6.2,6.1,0
13,8.2,8.5,8.0,8.7,8.4,8.6,1
36,6.2,6.4,6.3,6.5,6.2,6.1,0
29,7.9,8.1,7.8,8.3,8.0,8.2,1
171,7.5,8.0,7.0,8.2,7.8,8.0,1
143,8.2,8.5,8.0,8.7,8.4,8.6,1
385,7.0,7.2,7.1,7.4,7.3,7.0,1
468,5.5,5.8,5.6,5.9,5.7,5.6,0
222,6.0,6.5,6.2,6.0,6.1,6.3,0
96,6.2,6.4,6.3,6.5,6.2,6.1,0
52,6.0,6.5,6.2,6.0,6.1,6.3,0
241,7.5,8.0,7.0,8.2,7.8,8.0,1
408,5.5,5.8,5.6,5.9,5.7,5.6,0
366,6.2,6.4,6.3,6.5,6.2,6.1,0
179,7.9,8.1,7.8,8.3,8.0,8.2,1
42,6.0,6.5,6.2,6.0,6.1,6.3,0
375,7.0,7.2,7.1,7.4,7.3,7.0,1
207,8.8,9.0,8.6,9.1,8.9,9.0,1
283,8.2,8.5,8.0,8.7,8.4,8.6,1
255,7.0,7.2,7.1,7.4,7.3,7.0,1
399,7.9,8.1,7.8,8.3,8.0,8.2,1
5,7.0,7.2,7.1,7.4,7.3,7.0,1
257,8.8,9.0,8.6,9.1,8.9,9.0,1
432,6.0,6.5,6.2,6.0,6.1,6.3,0
101,7.5,8.0,7.0,8.2,7.8,8.0,1
227,8.8,9.0,8.6,9.1,8.9,9.0,1
412,6.0,6.5,6.2,6.0,6.1,6.3,0
214,5.8,6.0,5.9,6.1,6.0,5.7,0
172,6.0,6.5,6.2,6.0,6.1,6.3,0
99,7.9,8.1,7.8,8.3,8.0,8.2,1
293,8.2,8.5,8.0,8.7,8.4,8.6,1
216,6.2,6.4,6.3,6.5,6.2,6.1,0
62,6.0,6.5,6.2,6.0,6.1,6.3,0
48,5.5,5.8,5.6,5.9,5.7,5.6,0
33,8.2,8.5,8.0,8.7,8.4,8.6,1
268,5.5,5.8,5.6,5.9,5.7,5.6,0
328,5.5,5.8,5.6,5.9,5.7,5.6,0
201,7.5,8.0,7.0,8.2,7.8,8.0,1
430,6.1,6.3,6.0,6.4,6.2,6.1,0
28,5.5,5.8,5.6,5.9,5.7,5.6,0
377,8.8,9.0,8.6,9.1,8.9,9.0,1
231,7.5,8.0,7.0,8.2,7.8,8.0,1
261,7.5,8.0,7.0,8.2,7.8,8.0,1
289,7.9,8.1,7.8,8.3,8.0,8.2,1
163,8.2,8.5,8.0,8.7,8.4,8.6,1
410,6.1,6.3,6.0,6.4,6.2,6.1,0
139,7.9,8.1,7.8,8.3,8.0,8.2,1
63,8.2,8.5,8.0,8.7,8.4,8.6,1
136,6.2,6.4,6.3,6.5,6.2,6.1,0
129,7.9,8.1,7.8,8.3,8.0,8.2,1
457,8.8,9.0,8.6,9.1,8.9,9.0,1
9,7.9,8.1,7.8,8.3,8.0,8.2,1
327,8.8,9.0,8.6,9.1,8.9,9.0,1
445,7.0,7.2,7.1,7.4,7.3,7.0,1
65,7.0,7.2,7.1,7.4,7.3,7.0,1
301,7.5,8.0,7.0,8.2,7.8,8.0,1
15,7.0,7.2,7.1,7.4,7.3,7.0,1
157,8.8,9.0,8.6,9.1,8.9,9.0,1
41,7.5,8.0,7.0,8.2,7.8,8.0,1
441,7.5,8.0,7.0,8.2,7.8,8.0,1
405,7.0,7.2,7.1,7.4,7.3,7.0,1
217,8.8,9.0,8.6,9.1,8.9,9.0,1
280,6.1,6.3,6.0,6.4,6.2,6.1,0
418,5.5,5.8,5.6,5.9,5.7,5.6,0
456,6.2,6.4,6.3,6.5,6.2,6.1,0
338,5.5,5.8,5.6,5.9,5.7,5.6,0
237,8.8,9.0,8.6,9.1,8.9,9.0,1
208,5.5,5.8,5.6,5.9,5.7,5.6,0
213,8.2,8.5,8.0,8.7,8.4,8.6,1
296,6.2,6.4,6.3,6.5,6.2,6.1,0
439,7.9,8.1,7.8,8.3,8.0,8.2,1
252,6.0,6.5,6.2,6.0,6.1,6.3,0
469,7.9,8.1,7.8,8.3,8.0,8.2,1
440,6.1,6.3,6.0,6.4,6.2,6.1,0
304,5.8,6.0,5.9,6.1,6.0,5.7,0
351,7.5,8.0,7.0,8.2,7.8,8.0,1
270,6.1,6.3,6.0,6.4,6.2,6.1,0
