id,acidity,aroma,body,flavor,aftertaste,balance,quality
918,5.5,5.8,5.6,5.9,5.7,5.6,0
276,6.2,6.4,6.3,6.5,6.2,6.1,0
534,5.8,6.0,5.9,6.1,6.0,5.7,0
1047,8.8,9.0,8.6,9.1,8.9,9.0,1
1000,6.1,6.3,6.0,6.4,6.2,6.1,0
159,7.9,8.1,7.8,8.3,8.0,8.2,1
1066,6.2,6.4,6.3,6.5,6.2,6.1,0
1111,7.5,8.0,7.0,8.2,7.8,8.0,1
784,5.8,6.0,5.9,6.1,6.0,5.7,0
1176,6.2,6.4,6.3,6.5,6.2,6.1,0
495,7.0,7.2,7.1,7.4,7.3,7.0,1
995,7.0,7.2,7.1,7.4,7.3,7.0,1
848,5.5,5.8,5.6,5.9,5.7,5.6,0
97,8.8,9.0,8.6,9.1,8.9,9.0,1
902,6.0,6.5,6.2,6.0,6.1,6.3,0
681,7.5,8.0,7.0,8.2,7.8,8.0,1
434,5.8,6.0,5.9,6.1,6.0,5.7,0
157,8.8,9.0,8.6,9.1,8.9,9.0,1
908,5.5,5.8,5.6,5.9,5.7,5.6,0
1166,6.2,6.4,6.3,6.5,6.2,6.1,0
299,7.9,8.1,7.8,8.3,8.0,8.2,1
1056,6.2,6.4,6.3,6.5,6.2,6.1,0
423,8.2,8.5,8.0,8.7,8.4,8.6,1
948,5.5,5.8,5.6,5.9,5.7,5.6,0
1154,5.8,6.0,5.9,6.1,6.0,5.7,0
436,6.2,6.4,6.3,6.5,6.2,6.1,0
1036,6.2,6.4,6.3,6.5,6.2,6.1,0
297,8.8,9.0,8.6,9.1,8.9,9.0,1
949,7.9,8.1,7.8,8.3,8.0,8.2,1
429,7.9,8.1,7.8,8.3,8.0,8.2,1
1146,6.2,6.4,6.3,6.5,6.2,6.1,0
637,8.8,9.0,8.6,9.1,8.9,9.0,1
1101,7.5,8.0,7.0,8.2,7.8,8.0,1
583,8.2,8.5,8.0,8.7,8.4,8.6,1
939,7.9,8.1,7.8,8.3,8.0,8.2,1
179,7.9,8.1,7.8,8.3,8.0,8.2,1
991,7.5,8.0,7.0,8.2,7.8,8.0,1
666,6.2,6.4,6.3,6.5,6.2,6.1,0
1008,5.5,5.8,5.6,5.9,5.7,5.6,0
295,7.0,7.2,7.1,7.4,7.3,7.0,1
937,8.8,9.0,8.6,9.1,8.9,9.0,1
711,7.5,8.0,7.0,8.2,7.8,8.0,1
410,6.1,6.3,6.0,6.4,6.2,6.1,0
1058,5.5,5.8,5.6,5.9,5.7,5.6,0
89,7.9,8.1,7.8,8.3,8.0,8.2,1
1034,5.8,6.0,5.9,6.1,6.0,5.7,0
775,7.0,7.2,7.1,7.4,7.3,7.0,1
592,6.0,6.5,6.2,6.0,6.1,6.3,0
1062,6.0,6.5,6.2,6.0,6.1,6.3,0
942,6.0,6.5,6.2,6.0,6.1,6.3,0
1097,8.8,9.0,8.6,9.1,8.9,9.0,1
291,7.5,8.0,7.0,8.2,7.8,8.0,1
286,6.2,6.4,6.3,6.5,6.2,6.1,0
1213,8.2,8.5,8.0,8.7,8.4,8.6,1
969,7.9,8.1,7.8,8.3,8.0,8.2,1
267,8.8,9.0,8.6,9.1,8.9,9.0,1
60,6.1,6.3,6.0,6.4,6.2,6.1,0
1209,7.9,8.1,7.8,8.3,8.0,8.2,1
1019,7.9,8.1,7.8,8.3,8.0,8.2,1
799,7.9,8.1,7.8,8.3,8.0,8.2,1
747,8.8,9.0,8.6,9.1,8.9,9.0,1
714,5.8,6.0,5.9,6.1,6.0,5.7,0
412,6.0,6.5,6.2,6.0,6.1,6.3,0
610,6.1,6.3,6.0,6.4,6.2,6.1,0
530,6.1,6.3,6.0,6.4,6.2,6.1,0
986,6.2,6.4,6.3,6.5,6.2,6.1,0
1238,5.5,5.8,5.6,5.9,5.7,5.6,0
368,5.5,5.8,5.6,5.9,5.7,5.6,0
345,7.0,7.2,7.1,7.4,7.3,7.0,1
746,6.2,6.4,6.3,6.5,6.2,6.1,0
817,8.8,9.0,8.6,9.1,8.9,9.0,1
1059,7.9,8.1,7.8,8.3,8.0,8.2,1
480,6.1,6.3,6.0,6.4,6.2,6.1,0
1246,6.2,6.4,6.3,6.5,6.2,6.1,0
84,5.8,6.0,5.9,6.1,6.0,5.7,0
130,6.1,6.3,6.0,6.4,6.2,6.1,0
705,7.0,7.2,7.1,7.4,7.3,7.0,1
428,5.5,5.8,5.6,5.9,5.7,5.6,0
172,6.0,6.5,6.2,6.0,6.1,6.3,0
535,7.0,7.2,7.1,7.4,7.3,7.0,1
261,7.5,8.0,7.0,8.2,7.8,8.0,1
606,6.2,6.4,6.3,6.5,6.2,6.1,0
923,8.2,8.5,8.0,8.7,8.4,8.6,1
1005,7.0,7.2,7.1,7.4,7.3,7.0,1
632,6.0,6.5,6.2,6.0,6.1,6.3,0
333,8.2,8.5,8.0,8.7,8.4,8.6,1
139,7.9,8.1,7.8,8.3,8.0,8.2,1
293,8.2,8.5,8.0,8.7,8.4,8.6,1
1043,8.2,8.5,8.0,8.7,8.4,8.6,1
504,5.8,6.0,5.9,6.1,6.0,5.7,0
142,6.0,6.5,6.2,6.0,6.1,6.3,0
622,6.0,6.5,6.2,6.0,6.1,6.3,0
893,8.2,8.5,8.0,8.7,8.4,8.6,1
487,8.8,9.0,8.6,9.1,8.9,9.0,1
140,6.1,6.3,6.0,6.4,6.2,6.1,0
472,6.0,6.5,6.2,6.0,6.1,6.3,0
959,7.9,8.1,7.8,8.3,8.0,8.2,1
225,7.0,7.2,7.1,7.4,7.3,7.0,1
815,7.0,7.2,7.1,7.4,7.3,7.0,1
275,7.0,7.2,7.1,7.4,7.3,7.0,1
324,5.8,6.0,5.9,6.1,6.0,5.7,0
909,7.9,8.1,7.8,8.3,8.0,8.2,1
1164,5.8,6.0,5.9,6.1,6.0,5.7,0
789,7.9,8.1,7.8,8.3,8.0,8.2,1
431,7.5,8.0,7.0,8.2,7.8,8.0,1
651,7.5,8.0,7.0,8.2,7.8,8.0,1
585,7.0,7.2,7.1,7.4,7.3,7.0,1
1242,6.0,6.5,6.2,6.0,6.1,6.3,0
372,6.0,6.5,6.2,6.0,6.1,6.3,0
701,7.5,8.0,7.0,8.2,7.8,8.0,1
826,6.2,6.4,6.3,6.5,6.2,6.1,0
859,7.9,8.1,7.8,8.3,8.0,8.2,1
1104,5.8,6.0,5.9,6.1,6.0,5.7,0
562,6.0,6.5,6.2,6.0,6.1,6.3,0
954,5.8,6.0,5.9,6.1,6.0,5.7,0
539,7.9,8.1,7.8,8.3,8.0,8.2,1
1219,7.9,8.1,7.8,8.3,8.0,8.2,1
552,6.0,6.5,6.2,6.0,6.1,6.3,0
671,7.5,8.0,7.0,8.2,7.8,8.0,1
322,6.0,6.5,6.2,6.0,6.1,6.3,0
627,8.8,9.0,8.6,9.1,8.9,9.0,1
721,7.5,8.0,7.0,8.2,7.8,8.0,1
1168,5.5,5.8,5.6,5.9,5.7,5.6,0
533,8.2,8.5,8.0,8.7,8.4,8.6,1
40,6.1,6.3,6.0,6.4,6.2,6.1,0
31,7.5,8.0,7.0,8.2,7.8,8.0,1
243,8.2,8.5,8.0,8.7,8.4,8.6,1
870,6.1,6.3,6.0,6.4,6.2,6.1,0
137,8.8,9.0,8.6,9.1,8.9,9.0,1
311,7.5,8.0,7.0,8.2,7.8,8.0,1
1068,5.5,5.8,5.6,5.9,5.7,5.6,0
843,8.2,8.5,8.0,8.7,8.4,8.6,1
1188,5.5,5.8,5.6,5.9,5.7,5.6,0
1220,6.1,6.3,6.0,6.4,6.2,6.1,0
1272,6.0,6.5,6.2,6.0,6.1,6.3,0
482,6.0,6.5,6.2,6.0,6.1,6.3,0
4,5.8,6.0,5.9,6.1,6.0,5.7,0
112,6.0,6.5,6.2,6.0,6.1,6.3,0
1129,7.9,8.1,7.8,8.3,8.0,8.2,1
1270,6.1,6.3,6.0,6.4,6.2,6.1,0
589,7.9,8.1,7.8,8.3,8.0,8.2,1
938,5.5,5.8,5.6,5.9,5.7,5.6,0
849,7.9,8.1,7.8,8.3,8.0,8.2,1
377,8.8,9.0,8.6,9.1,8.9,9.0,1
553,8.2,8.5,8.0,8.7,8.4,8.6,1
873,8.2,8.5,8.0,8.7,8.4,8.6,1
315,7.0,7.2,7.1,7.4,7.3,7.0,1
1038,5.5,5.8,5.6,5.9,5.7,5.6,0
320,6.1,6.3,6.0,6.4,6.2,6.1,0
1092,6.0,6.5,6.2,6.0,6.1,6.3,0
733,8.2,8.5,8.0,8.7,8.4,8.6,1
6,6.2,6.4,6.3,6.5,6.2,6.1,0
101,7.5,8.0,7.0,8.2,7.8,8.0,1
724,5.8,6.0,5.9,6.1,6.0,5.7,0
580,6.1,6.3,6.0,6.4,6.2,6.1,0
814,5.8,6.0,5.9,6.1,6.0,5.7,0
912,6.0,6.5,6.2,6.0,6.1,6.3,0
926,6.2,6.4,6.3,6.5,6.2,6.1,0
978,5.5,5.8,5.6,5.9,5.7,5.6,0
694,5.8,6.0,5.9,6.1,6.0,5.7,0
1187,8.8,9.0,8.6,9.1,8.9,9.0,1
228,5.5,5.8,5.6,5.9,5.7,5.6,0
528,5.5,5.8,5.6,5.9,5.7,5.6,0
599,7.9,8.1,7.8,8.3,8.0,8.2,1
1169,7.9,8.1,7.8,8.3,8.0,8.2,1
1031,7.5,8.0,7.0,8.2,7.8,8.0,1
67,8.8,9.0,8.6,9.1,8.9,9.0,1
778,5.5,5.8,5.6,5.9,5.7,5.6,0
68,5.5,5.8,5.6,5.9,5.7,5.6,0
430,6.1,6.3,6.0,6.4,6.2,6.1,0
212,6.0,6.5,6.2,6.0,6.1,6.3,0
13,8.2,8.5,8.0,8.7,8.4,8.6,1
579,7.9,8.1,7.8,8.3,8.0,8.2,1
847,8.8,9.0,8.6,9.1,8.9,9.0,1
300,6.1,6.3,6.0,6.4,6.2,6.1,0
906,6.2,6.4,6.3,6.5,6.2,6.1,0
865,7.0,7.2,7.1,7.4,7.3,7.0,1
1149,7.9,8.1,7.8,8.3,8.0,8.2,1
760,6.1,6.3,6.0,6.4,6.2,6.1,0
779,7.9,8.1,7.8,8.3,8.0,8.2,1
1215,7.0,7.2,7.1,7.4,7.3,7.0,1
462,6.0,6.5,6.2,6.0,6.1,6.3,0
794,5.8,6.0,5.9,6.1,6.0,5.7,0
1138,5.5,5.8,5.6,5.9,5.7,5.6,0
1196,6.2,6.4,6.3,6.5,6.2,6.1,0
1255,7.0,7.2,7.1,7.4,7.3,7.0,1
645,7.0,7.2,7.1,7.4,7.3,7.0,1
1108,5.5,5.8,5.6,5.9,5.7,5.6,0
274,5.8,6.0,5.9,6.1,6.0,5.7,0
732,6.0,6.5,6.2,6.0,6.1,6.3,0
363,8.2,8.5,8.0,8.7,8.4,8.6,1
238,5.5,5.8,5.6,5.9,5.7,5.6,0
1173,8.2,8.5,8.0,8.7,8.4,8.6,1
524,5.8,6.0,5.9,6.1,6.0,5.7,0
3,8.2,8.5,8.0,8.7,8.4,8.6,1
7,8.8,9.0,8.6,9.1,8.9,9.0,1
371,7.5,8.0,7.0,8.2,7.8,8.0,1
312,6.0,6.5,6.2,6.0,6.1,6.3,0
1100,6.1,6.3,6.0,6.4,6.2,6.1,0
463,8.2,8.5,8.0,8.7,8.4,8.6,1
